device,loop,zone,description,subtype,type,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
98,88,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
99,88,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
100,88,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
101,88,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
102,88,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
103,88,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
104,88,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
105,88,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
106,88,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
107,88,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
108,88,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
109,88,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
110,88,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
111,88,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
112,88,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
113,88,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
114,88,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
115,88,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
116,88,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
117,88,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
118,88,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
119,88,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
120,88,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
121,88,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
122,88,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
123,88,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
124,88,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
125,88,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
126,88,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
1,89,28,IRD-IT3-L00-SEL-01 ELEC CUPBOARD,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,6,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
2,89,28,IRD-ICG-L00-SIC-04 COMMS CUPBOARD,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,6,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
3,89,28,IRD-ICG-L00-PEL-05 DIESEL GENE RM,d04,DMULTI,10,999,N,Y,Y,Y,Y,Y,N,Y,6,0,0,0,0,180,N,100,100,3,3,0,0,0,NA,,,,,
4,89,28,IRD-ICG-L00-PEL-05 DIESEL GENE RM,d04,DMULTI,10,999,N,Y,Y,Y,Y,Y,N,Y,6,0,0,0,0,180,N,100,100,3,3,0,0,0,NA,,,,,
5,89,28,IRD-ICG-L00-PEL-05 DIESEL GENE RM,d04,DMULTI,10,999,N,Y,Y,Y,Y,Y,N,Y,6,0,0,0,0,180,N,100,100,3,3,0,0,0,NA,,,,,
6,89,28,IRD-ICG-L00-PEL-05 DIESEL GENE RM,d04,DMULTI,10,999,N,Y,Y,Y,Y,Y,N,Y,6,0,0,0,0,180,N,100,100,3,3,0,0,0,NA,,,,,
7,89,28,IRD-ICG-L00-PEL-05 DIESEL GENE RM,d04,DMULTI,10,999,N,Y,Y,Y,Y,Y,N,Y,6,0,0,0,0,180,N,100,100,3,3,0,0,0,NA,,,,,
8,89,28,IRD-ICG-L00-PEL-05 DIESEL GENE RM,d04,DMULTI,10,999,N,Y,Y,Y,Y,Y,N,Y,6,0,0,0,0,180,N,100,100,3,3,0,0,0,NA,,,,,
9,89,28,IRD-ICG-L00-PEL-05 DIESEL GENE RM,d04,DMULTI,10,999,N,Y,Y,Y,Y,Y,N,Y,6,0,0,0,0,180,N,100,100,3,3,0,0,0,NA,,,,,
10,89,28,IRD-ICG-L00-CSV-12 BOH CORRIDOR,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,6,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
11,89,28,IRD-ICG-L00-CSV-12 BOH CORRIDOR,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,6,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
12,89,28,IRD-ICG-L00-CSV-12 BOH CORRIDOR,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,6,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
13,89,28,IRD-ICG-L00-STS-01 EQUIP STORE,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,6,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
14,89,28,IRD-ICG-L00-CSV-05 BOH CORRIDOR,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,6,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
15,89,28,IRD-ICG-L00-CSV-05 BOH CORRIDOR,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,6,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
16,89,28,IRD-ICG-L00-CSV-05 BOH CORRIDOR,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,6,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
17,89,28,IRD-ICG-L00-BGM-05 FLORIST,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,6,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
18,89,32,IRD-ICG-L00-CSV-13 BOH CORRIDOR,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,6,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
19,89,32,IRD-ICG-L00-CSV-13 BOH CORRIDOR,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,6,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
20,89,32,IRD-ICG-L00-PEL-20 IT2/IT3 MSB,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,6,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
21,89,32,IRD-ICG-L00-PEL-20 IT2/IT3 MSB,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,6,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
22,89,38,IRD-ICG-L01-CGS-08 BOH CORRIDOR,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,7,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
23,89,38,IRD-ICG-L01-CGS-02 BOH CORRIDOR,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,7,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
24,89,38,IRD-ICG-L01-BSH-03 HOUSE KEEPING,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,7,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
25,89,38,IRD-ICG-L01-BMZ-02 MUSTERING AREA,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,7,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
26,89,38,IRD-ICG-L01-BMZ-02 MUSTERING AREA,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,7,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
27,89,38,IRD-ICG-L01-BGR-09 EMPLOYEE DINE,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,7,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
28,89,39,IRD-ICG-L01-CGS-08 BOH CORRIDOR,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,7,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
29,89,39,IRD-ICG-L01-SIC-04 COMMS CUPBOARD,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,7,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
30,89,38,IRD-ICG-L01-BGR-09 EMPLOYEE DINE,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,7,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
31,89,38,IRD-ICG-L01-CGS-08 BOH CORRIDOR,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,7,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
32,89,38,IRD-ICG-L01-CGS-02 BOH CORRIDOR,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,7,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
33,89,38,IRD-IT3-L01-SEL-01 ELEC CUPBOARD,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,7,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
34,89,38,IRD-ICG-L01-CGS-02 BOH CORRIDOR,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,7,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
35,89,32,IRD-ICG-L00-PEL-19 IT2/IT3 SUB,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,6,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
36,89,38,IRD-IT3-L01-SFS-01 FIRE CUPBOARD,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,7,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
37,89,38,IRD-ICG-L01-CGS-02 BOH CORRIDOR,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,7,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
38,89,32,IRD-ICG-L00-PEL-19 IT2/IT3 SUB,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,6,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
39,89,38,IRD-ICG-L01-CGS-02 BOH CORRIDOR,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,7,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
40,89,39,IRD-ICG-L01-CGS-07 BOH CORRIDOR,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,7,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
41,89,39,IRD-ICG-L01-CGS-07 BOH CORRIDOR,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,7,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
42,89,39,IRD-ICG-L01-CGS-07 BOH CORRIDOR,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,7,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
43,89,39,IRD-ICG-L01-CGS-07 BOH CORRIDOR,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,7,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
44,89,39,IRD-ICG-L01-CGS-08 BOH CORRIDOR,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,7,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
45,89,39,IRD-ICG-L01-CGS-02 BOH CORRIDOR,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,7,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
46,89,39,IRD-ICG-L01-CGS-08 BOH CORRIDOR,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,7,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
47,89,3400,IRD-ICG-L01-SIC-04 SECURITY TRIP,a03,SEC,4,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
48,89,3207,IT3 LEVEL 01 EXIT INTERFACE,a03,SIGN,4,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,NA,,,,,
49,89,38,IRD-ICG-L01-BGR-09 EMPLOYEE DINE,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,7,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
50,89,38,IRD-ICG-L01-BGR-09 EMPLOYEE DINE,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,7,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
51,89,3301,IRD-ICG-L00-CSV-12 BOH CORRI MDH,a03,MDH,4,0,N,Y,Y,Y,Y,Y,N,Y,6,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
52,89,38,IRD-ICG-L01-BGR-09 EMPLOYEE DINE,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,7,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
53,89,38,IRD-ICG-L01-BGR-09 EMPLOYEE DINE,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,7,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
54,89,38,IRD-ICG-L01-BGR-09 EMPLOYEE DINE,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,7,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
55,89,38,IRD-ICG-L01-CGS-02 BOH CORRIDOR,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,7,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
56,89,39,IRD-ICG-L01-BGS-16 PHONE ROOM 2,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,7,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
57,89,39,IRD-ICG-L01-BGS-10 STAR ADMIN 01,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,7,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
58,89,39,IRD-ICG-L01-BGS-10 STAR ADMIN 01,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,7,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
59,89,39,IRD-ICG-L01-BGS-10 STAR ADMIN 01,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,7,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
60,89,39,IRD-ICG-L01-BGS-10 STAR ADMIN 01,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,7,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
61,89,39,IRD-ICG-L01-BGS-10 STAR ADMIN 01,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,7,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
62,89,32,IRD-ICG-L00-SIC-08 COMMS CUPBOARD,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,6,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
63,89,32,IRD-ICG-L00-SEL-09 UPS BATTERY RM,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,6,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
64,89,32,IRD-ICG-L00-PEL-17 MCR UPS,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,6,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
65,89,32,IRD-ICG-L00-PEL-16 MCR UPS,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,6,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
66,89,32,IRD-ICG-L00-SEL-10 UPS BATTERY RM,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,6,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
67,89,3400,IRD-IT1-L00-SIC-08 SECURITY TRIP,a03,SEC,4,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
68,89,39,IRD-ICG-L01-BGS-11 STAR BOARDROOM,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,7,0,0,0,0,180,N,100,80,0,0,0,0,0,,,,,,
69,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
70,89,3301,IRD-ICG-L00-CSV-05 BOH CORRI DOOR,a03,DOOR,4,0,N,Y,Y,Y,Y,Y,N,Y,6,0,0,0,0,180,N,100,80,0,0,0,0,0,,,,,,
71,89,3301,IRD-ICG-L00-CSV-13 BOH CORRI DOOR,a03,DOOR,4,0,N,Y,Y,Y,Y,Y,N,Y,6,0,0,0,0,180,N,100,80,0,0,0,0,0,,,,,,
72,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
73,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
74,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
75,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
76,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
77,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
78,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
79,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
80,89,28,IRD-ICG-L00-STF-12 LIQUOR STORE,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,6,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
81,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
82,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
83,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
84,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
85,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
86,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
87,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
88,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
89,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
90,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
91,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
92,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
93,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
94,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
95,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
96,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
97,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
98,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
99,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
100,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
101,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
102,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
103,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
104,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
105,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
106,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
107,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
108,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
109,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
110,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
111,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
112,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
113,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
114,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
115,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
116,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
117,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
118,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
119,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
120,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
121,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
122,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
123,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
124,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
125,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
126,89,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
1,90,45,IRD-ICG-L02-FSC-01 STAR GRAND REC,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,8,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
2,90,0,,0,,0,0,N,Y,Y,Y,Y,Y,N,Y,0,0,0,0,0,0,N,100,80,0,0,0,0,0,,,,,,
3,90,45,IRD-ICG-L02-FSC-01 STAR GRAND REC,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,8,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
4,90,45,IRD-ICG-L02-FSC-03 STAR GRAND AIR,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,8,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
5,90,45,IRD-IT3-L02-SFS-01 FIRE CUPBOARD,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,8,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
6,90,45,IRD-ICG-L02-LCB-02 STAR BOH LOBBY,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,8,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
7,90,45,IRD-IT3-L02-SME-02 MECH CUPBOARD,x02,OPT,0,0,N,Y,Y,Y,Y,Y,N,Y,8,0,0,0,0,180,N,100,80,0,0,0,0,0,NA,,,,,
