zone,description,raw
4259,Unassigned Text,Z 1 Z 1
4260,Unassigned Text,Z 1 Z 1
4261,Unassigned Text,Z 1 Z 1
4262,Unassigned Text,Z 1 Z 1
4263,Unassigned Text,Z 1 Z 1
4264,Unassigned Text,Z 1 Z 1
4265,Unassigned Text,Z 1 Z 1
4266,Unassigned Text,Z 1 Z 1
4267,Unassigned Text,Z 1 Z 1
4268,Unassigned Text,Z 1 Z 1
4269,Unassigned Text,Z 1 Z 1
4270,Unassigned Text,Z 1 Z 1
4271,Unassigned Text,Z 1 Z 1
4272,Unassigned Text,Z 1 Z 1
4273,Unassigned Text,Z 1 Z 1
4274,Unassigned Text,Z 1 Z 1
4275,Unassigned Text,Z 1 Z 1
4276,Unassigned Text,Z 1 Z 1
4277,Unassigned Text,Z 1 Z 1
4278,Unassigned Text,Z 1 Z 1
4279,Unassigned Text,Z 1 Z 1
4280,Unassigned Text,Z 1 Z 1
4281,Unassigned Text,Z 1 Z 1
4282,Unassigned Text,Z 1 Z 1
4283,Unassigned Text,Z 1 Z 1
4284,Unassigned Text,Z 1 Z 1
4285,Unassigned Text,Z 1 Z 1
4286,Unassigned Text,Z 1 Z 1
4287,Unassigned Text,Z 1 Z 1
4288,Unassigned Text,Z 1 Z 1
4289,Unassigned Text,Z 1 Z 1
4290,Unassigned Text,Z 1 Z 1
4291,Unassigned Text,Z 1 Z 1
4292,Unassigned Text,Z 1 Z 1
4293,Unassigned Text,Z 1 Z 1
4294,Unassigned Text,Z 1 Z 1
4295,Unassigned Text,Z 1 Z 1
4296,Unassigned Text,Z 1 Z 1
4297,Unassigned Text,Z 1 Z 1
4298,Unassigned Text,Z 1 Z 1
4299,Unassigned Text,Z 1 Z 1
4300,Unassigned Text,Z 1 Z 1
4301,Unassigned Text,Z 1 Z 1
4302,Unassigned Text,Z 1 Z 1
4303,Unassigned Text,Z 1 Z 1
4304,Unassigned Text,Z 1 Z 1
4305,Unassigned Text,Z 1 Z 1
4306,Unassigned Text,Z 1 Z 1
4307,Unassigned Text,Z 1 Z 1
4308,Unassigned Text,Z 1 Z 1
4309,Unassigned Text,Z 1 Z 1
4310,Unassigned Text,Z 1 Z 1
4311,Unassigned Text,Z 1 Z 1
4312,Unassigned Text,Z 1 Z 1
4313,Unassigned Text,Z 1 Z 1
4314,Unassigned Text,Z 1 Z 1
4315,Unassigned Text,Z 1 Z 1
4316,Unassigned Text,Z 1 Z 1
4317,Unassigned Text,Z 1 Z 1
4318,Unassigned Text,Z 1 Z 1
4319,Unassigned Text,Z 1 Z 1
4320,Unassigned Text,Z 1 Z 1
4321,Unassigned Text,Z 1 Z 1
4322,Unassigned Text,Z 1 Z 1
4323,Unassigned Text,Z 1 Z 1
4324,Unassigned Text,Z 1 Z 1
4325,Unassigned Text,Z 1 Z 1
4326,Unassigned Text,Z 1 Z 1
4327,Unassigned Text,Z 1 Z 1
4328,Unassigned Text,Z 1 Z 1
4329,Unassigned Text,Z 1 Z 1
4330,Unassigned Text,Z 1 Z 1
4331,Unassigned Text,Z 1 Z 1
4332,Unassigned Text,Z 1 Z 1
4333,Unassigned Text,Z 1 Z 1
4334,Unassigned Text,Z 1 Z 1
4335,Unassigned Text,Z 1 Z 1
4336,Unassigned Text,Z 1 Z 1
4337,Unassigned Text,Z 1 Z 1
4338,Unassigned Text,Z 1 Z 1
4339,Unassigned Text,Z 1 Z 1
4340,Unassigned Text,Z 1 Z 1
4341,Unassigned Text,Z 1 Z 1
4342,Unassigned Text,Z 1 Z 1
4343,Unassigned Text,Z 1 Z 1
4344,Unassigned Text,Z 1 Z 1
4345,Unassigned Text,Z 1 Z 1
4346,Unassigned Text,Z 1 Z 1
4347,Unassigned Text,Z 1 Z 1
4348,Unassigned Text,Z 1 Z 1
4349,Unassigned Text,Z 1 Z 1
4350,Unassigned Text,Z 1 Z 1
4351,Unassigned Text,Z 1 Z 1
4352,Unassigned Text,Z 1 Z 1
4353,Unassigned Text,Z 1 Z 1
4354,Unassigned Text,Z 1 Z 1
4355,Unassigned Text,Z 1 Z 1
4356,Unassigned Text,Z 1 Z 1
4357,Unassigned Text,Z 1 Z 1
4358,Unassigned Text,Z 1 Z 1
4359,Unassigned Text,Z 1 Z 1
4360,Unassigned Text,Z 1 Z 1
4361,Unassigned Text,Z 1 Z 1
4362,Unassigned Text,Z 1 Z 1
4363,Unassigned Text,Z 1 Z 1
4364,Unassigned Text,Z 1 Z 1
4365,Unassigned Text,Z 1 Z 1
4366,Unassigned Text,Z 1 Z 1
4367,Unassigned Text,Z 1 Z 1
4368,Unassigned Text,Z 1 Z 1
4369,Unassigned Text,Z 1 Z 1
4370,Unassigned Text,Z 1 Z 1
4371,Unassigned Text,Z 1 Z 1
4372,Unassigned Text,Z 1 Z 1
4373,Unassigned Text,Z 1 Z 1
4374,Unassigned Text,Z 1 Z 1
4375,Unassigned Text,Z 1 Z 1
4376,Unassigned Text,Z 1 Z 1
4377,Unassigned Text,Z 1 Z 1
4378,Unassigned Text,Z 1 Z 1
4379,Unassigned Text,Z 1 Z 1
4380,Unassigned Text,Z 1 Z 1
4381,Unassigned Text,Z 1 Z 1
4382,Unassigned Text,Z 1 Z 1
4383,Unassigned Text,Z 1 Z 1
4384,Unassigned Text,Z 1 Z 1
4385,Unassigned Text,Z 1 Z 1
4386,Unassigned Text,Z 1 Z 1
4387,Unassigned Text,Z 1 Z 1
4388,Unassigned Text,Z 1 Z 1
4389,Unassigned Text,Z 1 Z 1
4390,Unassigned Text,Z 1 Z 1
4391,Unassigned Text,Z 1 Z 1
4392,Unassigned Text,Z 1 Z 1
4393,Unassigned Text,Z 1 Z 1
4394,Unassigned Text,Z 1 Z 1
4395,Unassigned Text,Z 1 Z 1
4396,Unassigned Text,Z 1 Z 1
4397,Unassigned Text,Z 1 Z 1
4398,Unassigned Text,Z 1 Z 1
4399,Unassigned Text,Z 1 Z 1
4400,Unassigned Text,Z 1 Z 1
4401,Unassigned Text,Z 1 Z 1
4402,Unassigned Text,Z 1 Z 1
4403,Unassigned Text,Z 1 Z 1
4404,Unassigned Text,Z 1 Z 1
4405,Unassigned Text,Z 1 Z 1
4406,Unassigned Text,Z 1 Z 1
4407,Unassigned Text,Z 1 Z 1
4408,Unassigned Text,Z 1 Z 1
4409,Unassigned Text,Z 1 Z 1
4410,Unassigned Text,Z 1 Z 1
4411,Unassigned Text,Z 1 Z 1
4412,Unassigned Text,Z 1 Z 1
4413,Unassigned Text,Z 1 Z 1
4414,Unassigned Text,Z 1 Z 1
4415,Unassigned Text,Z 1 Z 1
4416,Unassigned Text,Z 1 Z 1
4417,Unassigned Text,Z 1 Z 1
4418,Unassigned Text,Z 1 Z 1
4419,Unassigned Text,Z 1 Z 1
4420,Unassigned Text,Z 1 Z 1
4421,Unassigned Text,Z 1 Z 1
4422,Unassigned Text,Z 1 Z 1
4423,Unassigned Text,Z 1 Z 1
4424,Unassigned Text,Z 1 Z 1
4425,Unassigned Text,Z 1 Z 1
4426,Unassigned Text,Z 1 Z 1
4427,Unassigned Text,Z 1 Z 1
4428,Unassigned Text,Z 1 Z 1
4429,Unassigned Text,Z 1 Z 1
4430,Unassigned Text,Z 1 Z 1
4431,Unassigned Text,Z 1 Z 1
4432,Unassigned Text,Z 1 Z 1
4433,Unassigned Text,Z 1 Z 1
4434,Unassigned Text,Z 1 Z 1
4435,Unassigned Text,Z 1 Z 1
4436,Unassigned Text,Z 1 Z 1
4437,Unassigned Text,Z 1 Z 1
4438,Unassigned Text,Z 1 Z 1
4439,Unassigned Text,Z 1 Z 1
4440,Unassigned Text,Z 1 Z 1
4441,Unassigned Text,Z 1 Z 1
4442,Unassigned Text,Z 1 Z 1
4443,Unassigned Text,Z 1 Z 1
4444,Unassigned Text,Z 1 Z 1
4445,Unassigned Text,Z 1 Z 1
4446,Unassigned Text,Z 1 Z 1
4447,Unassigned Text,Z 1 Z 1
4448,Unassigned Text,Z 1 Z 1
4449,Unassigned Text,Z 1 Z 1
4450,Unassigned Text,Z 1 Z 1
4451,Unassigned Text,Z 1 Z 1
4452,Unassigned Text,Z 1 Z 1
4453,Unassigned Text,Z 1 Z 1
4454,Unassigned Text,Z 1 Z 1
4455,Unassigned Text,Z 1 Z 1
4456,Unassigned Text,Z 1 Z 1
4457,Unassigned Text,Z 1 Z 1
4458,Unassigned Text,Z 1 Z 1
4459,Unassigned Text,Z 1 Z 1
4460,Unassigned Text,Z 1 Z 1
4461,Unassigned Text,Z 1 Z 1
4462,Unassigned Text,Z 1 Z 1
4463,Unassigned Text,Z 1 Z 1
4464,Unassigned Text,Z 1 Z 1
4465,Unassigned Text,Z 1 Z 1
4466,Unassigned Text,Z 1 Z 1
4467,Unassigned Text,Z 1 Z 1
4468,Unassigned Text,Z 1 Z 1
4469,Unassigned Text,Z 1 Z 1
4470,Unassigned Text,Z 1 Z 1
4471,Unassigned Text,Z 1 Z 1
4472,Unassigned Text,Z 1 Z 1
4473,Unassigned Text,Z 1 Z 1
4474,Unassigned Text,Z 1 Z 1
4475,Unassigned Text,Z 1 Z 1
4476,Unassigned Text,Z 1 Z 1
4477,Unassigned Text,Z 1 Z 1
4478,Unassigned Text,Z 1 Z 1
4479,Unassigned Text,Z 1 Z 1
4480,Unassigned Text,Z 1 Z 1
4481,Unassigned Text,Z 1 Z 1
4482,Unassigned Text,Z 1 Z 1
4483,Unassigned Text,Z 1 Z 1
4484,Unassigned Text,Z 1 Z 1
4485,Unassigned Text,Z 1 Z 1
4486,Unassigned Text,Z 1 Z 1
4487,Unassigned Text,Z 1 Z 1
4488,Unassigned Text,Z 1 Z 1
4489,Unassigned Text,Z 1 Z 1
4490,Unassigned Text,Z 1 Z 1
4491,Unassigned Text,Z 1 Z 1
4492,Unassigned Text,Z 1 Z 1
4493,Unassigned Text,Z 1 Z 1
4494,Unassigned Text,Z 1 Z 1
4495,Unassigned Text,Z 1 Z 1
4496,Unassigned Text,Z 1 Z 1
4497,Unassigned Text,Z 1 Z 1
4498,Unassigned Text,Z 1 Z 1
4499,Unassigned Text,Z 1 Z 1
4500,Unassigned Text,Z 1 Z 1
4501,Unassigned Text,Z 1 Z 1
4502,Unassigned Text,Z 1 Z 1
4503,Unassigned Text,Z 1 Z 1
4504,Unassigned Text,Z 1 Z 1
4505,Unassigned Text,Z 1 Z 1
4506,Unassigned Text,Z 1 Z 1
4507,Unassigned Text,Z 1 Z 1
4508,Unassigned Text,Z 1 Z 1
4509,Unassigned Text,Z 1 Z 1
4510,Unassigned Text,Z 1 Z 1
4511,Unassigned Text,Z 1 Z 1
4512,Unassigned Text,Z 1 Z 1
4513,Unassigned Text,Z 1 Z 1
4514,Unassigned Text,Z 1 Z 1
4515,Unassigned Text,Z 1 Z 1
4516,Unassigned Text,Z 1 Z 1
4517,Unassigned Text,Z 1 Z 1
4518,Unassigned Text,Z 1 Z 1
4519,Unassigned Text,Z 1 Z 1
4520,Unassigned Text,Z 1 Z 1
4521,Unassigned Text,Z 1 Z 1
4522,Unassigned Text,Z 1 Z 1
4523,Unassigned Text,Z 1 Z 1
4524,Unassigned Text,Z 1 Z 1
4525,Unassigned Text,Z 1 Z 1
4526,Unassigned Text,Z 1 Z 1
4527,Unassigned Text,Z 1 Z 1
4528,Unassigned Text,Z 1 Z 1
4529,Unassigned Text,Z 1 Z 1
4530,Unassigned Text,Z 1 Z 1
4531,Unassigned Text,Z 1 Z 1
4532,Unassigned Text,Z 1 Z 1
4533,Unassigned Text,Z 1 Z 1
4534,Unassigned Text,Z 1 Z 1
4535,Unassigned Text,Z 1 Z 1
4536,Unassigned Text,Z 1 Z 1
4537,Unassigned Text,Z 1 Z 1
4538,Unassigned Text,Z 1 Z 1
4539,Unassigned Text,Z 1 Z 1
4540,Unassigned Text,Z 1 Z 1
4541,Unassigned Text,Z 1 Z 1
4542,Unassigned Text,Z 1 Z 1
4543,Unassigned Text,Z 1 Z 1
4544,Unassigned Text,Z 1 Z 1
4545,Unassigned Text,Z 1 Z 1
4546,Unassigned Text,Z 1 Z 1
4547,Unassigned Text,Z 1 Z 1
4548,Unassigned Text,Z 1 Z 1
4549,Unassigned Text,Z 1 Z 1
4550,Unassigned Text,Z 1 Z 1
4551,Unassigned Text,Z 1 Z 1
4552,Unassigned Text,Z 1 Z 1
4553,Unassigned Text,Z 1 Z 1
4554,Unassigned Text,Z 1 Z 1
4555,Unassigned Text,Z 1 Z 1
4556,Unassigned Text,Z 1 Z 1
4557,Unassigned Text,Z 1 Z 1
4558,Unassigned Text,Z 1 Z 1
4559,Unassigned Text,Z 1 Z 1
4560,Unassigned Text,Z 1 Z 1
4561,Unassigned Text,Z 1 Z 1
4562,Unassigned Text,Z 1 Z 1
4563,Unassigned Text,Z 1 Z 1
4564,Unassigned Text,Z 1 Z 1
4565,Unassigned Text,Z 1 Z 1
4566,Unassigned Text,Z 1 Z 1
4567,Unassigned Text,Z 1 Z 1
4568,Unassigned Text,Z 1 Z 1
4569,Unassigned Text,Z 1 Z 1
4570,Unassigned Text,Z 1 Z 1
4571,Unassigned Text,Z 1 Z 1
4572,Unassigned Text,Z 1 Z 1
4573,Unassigned Text,Z 1 Z 1
4574,Unassigned Text,Z 1 Z 1
4575,Unassigned Text,Z 1 Z 1
4576,Unassigned Text,Z 1 Z 1
4577,Unassigned Text,Z 1 Z 1
4578,Unassigned Text,Z 1 Z 1
4579,Unassigned Text,Z 1 Z 1
4580,Unassigned Text,Z 1 Z 1
4581,Unassigned Text,Z 1 Z 1
4582,Unassigned Text,Z 1 Z 1
4583,Unassigned Text,Z 1 Z 1
4584,Unassigned Text,Z 1 Z 1
4585,Unassigned Text,Z 1 Z 1
4586,Unassigned Text,Z 1 Z 1
4587,Unassigned Text,Z 1 Z 1
4588,Unassigned Text,Z 1 Z 1
4589,Unassigned Text,Z 1 Z 1
4590,Unassigned Text,Z 1 Z 1
4591,Unassigned Text,Z 1 Z 1
4592,Unassigned Text,Z 1 Z 1
4593,Unassigned Text,Z 1 Z 1
4594,Unassigned Text,Z 1 Z 1
4595,Unassigned Text,Z 1 Z 1
4596,Unassigned Text,Z 1 Z 1
4597,Unassigned Text,Z 1 Z 1
4598,Unassigned Text,Z 1 Z 1
4599,Unassigned Text,Z 1 Z 1
4600,Unassigned Text,Z 1 Z 1
4601,Unassigned Text,Z 1 Z 1
4602,Unassigned Text,Z 1 Z 1
4603,Unassigned Text,Z 1 Z 1
4604,Unassigned Text,Z 1 Z 1
4605,Unassigned Text,Z 1 Z 1
4606,Unassigned Text,Z 1 Z 1
4607,Unassigned Text,Z 1 Z 1
4608,Unassigned Text,Z 1 Z 1
4609,Unassigned Text,Z 1 Z 1
4610,Unassigned Text,Z 1 Z 1
4611,Unassigned Text,Z 1 Z 1
4612,Unassigned Text,Z 1 Z 1
4613,Unassigned Text,Z 1 Z 1
4614,Unassigned Text,Z 1 Z 1
4615,Unassigned Text,Z 1 Z 1
4616,Unassigned Text,Z 1 Z 1
4617,Unassigned Text,Z 1 Z 1
4618,Unassigned Text,Z 1 Z 1
4619,Unassigned Text,Z 1 Z 1
4620,Unassigned Text,Z 1 Z 1
4621,Unassigned Text,Z 1 Z 1
4622,Unassigned Text,Z 1 Z 1
4623,Unassigned Text,Z 1 Z 1
4624,Unassigned Text,Z 1 Z 1
4625,Unassigned Text,Z 1 Z 1
4626,Unassigned Text,Z 1 Z 1
4627,Unassigned Text,Z 1 Z 1
4628,Unassigned Text,Z 1 Z 1
4629,Unassigned Text,Z 1 Z 1
4630,Unassigned Text,Z 1 Z 1
4631,Unassigned Text,Z 1 Z 1
4632,Unassigned Text,Z 1 Z 1
4633,Unassigned Text,Z 1 Z 1
4634,Unassigned Text,Z 1 Z 1
4635,Unassigned Text,Z 1 Z 1
4636,Unassigned Text,Z 1 Z 1
4637,Unassigned Text,Z 1 Z 1
4638,Unassigned Text,Z 1 Z 1
4639,Unassigned Text,Z 1 Z 1
4640,Unassigned Text,Z 1 Z 1
4641,Unassigned Text,Z 1 Z 1
4642,Unassigned Text,Z 1 Z 1
4643,Unassigned Text,Z 1 Z 1
4644,Unassigned Text,Z 1 Z 1
4645,Unassigned Text,Z 1 Z 1
4646,Unassigned Text,Z 1 Z 1
4647,Unassigned Text,Z 1 Z 1
4648,Unassigned Text,Z 1 Z 1
4649,Unassigned Text,Z 1 Z 1
4650,Unassigned Text,Z 1 Z 1
4651,Unassigned Text,Z 1 Z 1
4652,Unassigned Text,Z 1 Z 1
4653,Unassigned Text,Z 1 Z 1
4654,Unassigned Text,Z 1 Z 1
4655,Unassigned Text,Z 1 Z 1
4656,Unassigned Text,Z 1 Z 1
4657,Unassigned Text,Z 1 Z 1
4658,Unassigned Text,Z 1 Z 1
4659,Unassigned Text,Z 1 Z 1
4660,Unassigned Text,Z 1 Z 1
4661,Unassigned Text,Z 1 Z 1
4662,Unassigned Text,Z 1 Z 1
4663,Unassigned Text,Z 1 Z 1
4664,Unassigned Text,Z 1 Z 1
4665,Unassigned Text,Z 1 Z 1
4666,Unassigned Text,Z 1 Z 1
4667,Unassigned Text,Z 1 Z 1
4668,Unassigned Text,Z 1 Z 1
4669,Unassigned Text,Z 1 Z 1
4670,Unassigned Text,Z 1 Z 1
4671,Unassigned Text,Z 1 Z 1
4672,Unassigned Text,Z 1 Z 1
4673,Unassigned Text,Z 1 Z 1
4674,Unassigned Text,Z 1 Z 1
4675,Unassigned Text,Z 1 Z 1
4676,Unassigned Text,Z 1 Z 1
4677,Unassigned Text,Z 1 Z 1
4678,Unassigned Text,Z 1 Z 1
4679,Unassigned Text,Z 1 Z 1
4680,Unassigned Text,Z 1 Z 1
4681,Unassigned Text,Z 1 Z 1
4682,Unassigned Text,Z 1 Z 1
4683,Unassigned Text,Z 1 Z 1
4684,Unassigned Text,Z 1 Z 1
4685,Unassigned Text,Z 1 Z 1
4686,Unassigned Text,Z 1 Z 1
4687,Unassigned Text,Z 1 Z 1
4688,Unassigned Text,Z 1 Z 1
4689,Unassigned Text,Z 1 Z 1
4690,Unassigned Text,Z 1 Z 1
4691,Unassigned Text,Z 1 Z 1
4692,Unassigned Text,Z 1 Z 1
4693,Unassigned Text,Z 1 Z 1
4694,Unassigned Text,Z 1 Z 1
4695,Unassigned Text,Z 1 Z 1
4696,Unassigned Text,Z 1 Z 1
4697,Unassigned Text,Z 1 Z 1
4698,Unassigned Text,Z 1 Z 1
4699,Unassigned Text,Z 1 Z 1
4700,Unassigned Text,Z 1 Z 1
4701,Unassigned Text,Z 1 Z 1
4702,Unassigned Text,Z 1 Z 1
4703,Unassigned Text,Z 1 Z 1
4704,Unassigned Text,Z 1 Z 1
4705,Unassigned Text,Z 1 Z 1
4706,Unassigned Text,Z 1 Z 1
4707,Unassigned Text,Z 1 Z 1
4708,Unassigned Text,Z 1 Z 1
4709,Unassigned Text,Z 1 Z 1
4710,Unassigned Text,Z 1 Z 1
4711,Unassigned Text,Z 1 Z 1
4712,Unassigned Text,Z 1 Z 1
4713,Unassigned Text,Z 1 Z 1
4714,Unassigned Text,Z 1 Z 1
4715,Unassigned Text,Z 1 Z 1
4716,Unassigned Text,Z 1 Z 1
4717,Unassigned Text,Z 1 Z 1
4718,Unassigned Text,Z 1 Z 1
4719,Unassigned Text,Z 1 Z 1
4720,Unassigned Text,Z 1 Z 1
4721,Unassigned Text,Z 1 Z 1
4722,Unassigned Text,Z 1 Z 1
4723,Unassigned Text,Z 1 Z 1
4724,Unassigned Text,Z 1 Z 1
4725,Unassigned Text,Z 1 Z 1
4726,Unassigned Text,Z 1 Z 1
4727,Unassigned Text,Z 1 Z 1
4728,Unassigned Text,Z 1 Z 1
4729,Unassigned Text,Z 1 Z 1
4730,Unassigned Text,Z 1 Z 1
4731,Unassigned Text,Z 1 Z 1
4732,Unassigned Text,Z 1 Z 1
4733,Unassigned Text,Z 1 Z 1
4734,Unassigned Text,Z 1 Z 1
4735,Unassigned Text,Z 1 Z 1
4736,Unassigned Text,Z 1 Z 1
4737,Unassigned Text,Z 1 Z 1
4738,Unassigned Text,Z 1 Z 1
4739,Unassigned Text,Z 1 Z 1
4740,Unassigned Text,Z 1 Z 1
4741,Unassigned Text,Z 1 Z 1
4742,Unassigned Text,Z 1 Z 1
4743,Unassigned Text,Z 1 Z 1
4744,Unassigned Text,Z 1 Z 1
4745,Unassigned Text,Z 1 Z 1
4746,Unassigned Text,Z 1 Z 1
4747,Unassigned Text,Z 1 Z 1
4748,Unassigned Text,Z 1 Z 1
4749,Unassigned Text,Z 1 Z 1
4750,Unassigned Text,Z 1 Z 1
4751,Unassigned Text,Z 1 Z 1
4752,Unassigned Text,Z 1 Z 1
4753,Unassigned Text,Z 1 Z 1
4754,Unassigned Text,Z 1 Z 1
4755,Unassigned Text,Z 1 Z 1
4756,Unassigned Text,Z 1 Z 1
4757,Unassigned Text,Z 1 Z 1
4758,Unassigned Text,Z 1 Z 1
4759,Unassigned Text,Z 1 Z 1
4760,Unassigned Text,Z 1 Z 1
4761,Unassigned Text,Z 1 Z 1
4762,Unassigned Text,Z 1 Z 1
4763,Unassigned Text,Z 1 Z 1
4764,Unassigned Text,Z 1 Z 1
4765,Unassigned Text,Z 1 Z 1
4766,Unassigned Text,Z 1 Z 1
4767,Unassigned Text,Z 1 Z 1
4768,Unassigned Text,Z 1 Z 1
4769,Unassigned Text,Z 1 Z 1
4770,Unassigned Text,Z 1 Z 1
4771,Unassigned Text,Z 1 Z 1
4772,Unassigned Text,Z 1 Z 1
4773,Unassigned Text,Z 1 Z 1
4774,Unassigned Text,Z 1 Z 1
4775,Unassigned Text,Z 1 Z 1
4776,Unassigned Text,Z 1 Z 1
4777,Unassigned Text,Z 1 Z 1
4778,Unassigned Text,Z 1 Z 1
4779,Unassigned Text,Z 1 Z 1
4780,Unassigned Text,Z 1 Z 1
4781,Unassigned Text,Z 1 Z 1
4782,Unassigned Text,Z 1 Z 1
4783,Unassigned Text,Z 1 Z 1
4784,Unassigned Text,Z 1 Z 1
4785,Unassigned Text,Z 1 Z 1
4786,Unassigned Text,Z 1 Z 1
4787,Unassigned Text,Z 1 Z 1
4788,Unassigned Text,Z 1 Z 1
4789,Unassigned Text,Z 1 Z 1
4790,Unassigned Text,Z 1 Z 1
4791,Unassigned Text,Z 1 Z 1
4792,Unassigned Text,Z 1 Z 1
4793,Unassigned Text,Z 1 Z 1
4794,Unassigned Text,Z 1 Z 1
4795,Unassigned Text,Z 1 Z 1
4796,Unassigned Text,Z 1 Z 1
4797,Unassigned Text,Z 1 Z 1
4798,Unassigned Text,Z 1 Z 1
4799,Unassigned Text,Z 1 Z 1
4800,Unassigned Text,Z 1 Z 1
4801,Unassigned Text,Z 1 Z 1
4802,Unassigned Text,Z 1 Z 1
4803,Unassigned Text,Z 1 Z 1
4804,Unassigned Text,Z 1 Z 1
4805,Unassigned Text,Z 1 Z 1
4806,Unassigned Text,Z 1 Z 1
4807,Unassigned Text,Z 1 Z 1
4808,Unassigned Text,Z 1 Z 1
4809,Unassigned Text,Z 1 Z 1
4810,Unassigned Text,Z 1 Z 1
4811,Unassigned Text,Z 1 Z 1
4812,Unassigned Text,Z 1 Z 1
4813,Unassigned Text,Z 1 Z 1
4814,Unassigned Text,Z 1 Z 1
4815,Unassigned Text,Z 1 Z 1
4816,Unassigned Text,Z 1 Z 1
4817,Unassigned Text,Z 1 Z 1
4818,Unassigned Text,Z 1 Z 1
4819,Unassigned Text,Z 1 Z 1
4820,Unassigned Text,Z 1 Z 1
4821,Unassigned Text,Z 1 Z 1
4822,Unassigned Text,Z 1 Z 1
4823,Unassigned Text,Z 1 Z 1
4824,Unassigned Text,Z 1 Z 1
4825,Unassigned Text,Z 1 Z 1
4826,Unassigned Text,Z 1 Z 1
4827,Unassigned Text,Z 1 Z 1
4828,Unassigned Text,Z 1 Z 1
4829,Unassigned Text,Z 1 Z 1
4830,Unassigned Text,Z 1 Z 1
4831,Unassigned Text,Z 1 Z 1
4832,Unassigned Text,Z 1 Z 1
4833,Unassigned Text,Z 1 Z 1
4834,Unassigned Text,Z 1 Z 1
4835,Unassigned Text,Z 1 Z 1
4836,Unassigned Text,Z 1 Z 1
4837,Unassigned Text,Z 1 Z 1
4838,Unassigned Text,Z 1 Z 1
4839,Unassigned Text,Z 1 Z 1
4840,Unassigned Text,Z 1 Z 1
4841,Unassigned Text,Z 1 Z 1
4842,Unassigned Text,Z 1 Z 1
4843,Unassigned Text,Z 1 Z 1
4844,Unassigned Text,Z 1 Z 1
4845,Unassigned Text,Z 1 Z 1
4846,Unassigned Text,Z 1 Z 1
4847,Unassigned Text,Z 1 Z 1
4848,Unassigned Text,Z 1 Z 1
4849,Unassigned Text,Z 1 Z 1
4850,Unassigned Text,Z 1 Z 1
4851,Unassigned Text,Z 1 Z 1
4852,Unassigned Text,Z 1 Z 1
4853,Unassigned Text,Z 1 Z 1
4854,Unassigned Text,Z 1 Z 1
4855,Unassigned Text,Z 1 Z 1
4856,Unassigned Text,Z 1 Z 1
4857,Unassigned Text,Z 1 Z 1
4858,Unassigned Text,Z 1 Z 1
4859,Unassigned Text,Z 1 Z 1
4860,Unassigned Text,Z 1 Z 1
4861,Unassigned Text,Z 1 Z 1
4862,Unassigned Text,Z 1 Z 1
4863,Unassigned Text,Z 1 Z 1
4864,Unassigned Text,Z 1 Z 1
4865,Unassigned Text,Z 1 Z 1
4866,Unassigned Text,Z 1 Z 1
4867,Unassigned Text,Z 1 Z 1
4868,Unassigned Text,Z 1 Z 1
4869,Unassigned Text,Z 1 Z 1
4870,Unassigned Text,Z 1 Z 1
4871,Unassigned Text,Z 1 Z 1
4872,Unassigned Text,Z 1 Z 1
4873,Unassigned Text,Z 1 Z 1
4874,Unassigned Text,Z 1 Z 1
4875,Unassigned Text,Z 1 Z 1
4876,Unassigned Text,Z 1 Z 1
4877,Unassigned Text,Z 1 Z 1
4878,Unassigned Text,Z 1 Z 1
4879,Unassigned Text,Z 1 Z 1
4880,Unassigned Text,Z 1 Z 1
4881,Unassigned Text,Z 1 Z 1
4882,Unassigned Text,Z 1 Z 1
4883,Unassigned Text,Z 1 Z 1
4884,Unassigned Text,Z 1 Z 1
4885,Unassigned Text,Z 1 Z 1
4886,Unassigned Text,Z 1 Z 1
4887,Unassigned Text,Z 1 Z 1
4888,Unassigned Text,Z 1 Z 1
4889,Unassigned Text,Z 1 Z 1
4890,Unassigned Text,Z 1 Z 1
4891,Unassigned Text,Z 1 Z 1
4892,Unassigned Text,Z 1 Z 1
4893,Unassigned Text,Z 1 Z 1
4894,Unassigned Text,Z 1 Z 1
4895,Unassigned Text,Z 1 Z 1
4896,Unassigned Text,Z 1 Z 1
4897,Unassigned Text,Z 1 Z 1
4898,Unassigned Text,Z 1 Z 1
4899,Unassigned Text,Z 1 Z 1
4900,Unassigned Text,Z 1 Z 1
4901,Unassigned Text,Z 1 Z 1
4902,Unassigned Text,Z 1 Z 1
4903,Unassigned Text,Z 1 Z 1
4904,Unassigned Text,Z 1 Z 1
4905,Unassigned Text,Z 1 Z 1
4906,Unassigned Text,Z 1 Z 1
4907,Unassigned Text,Z 1 Z 1
4908,Unassigned Text,Z 1 Z 1
4909,Unassigned Text,Z 1 Z 1
4910,Unassigned Text,Z 1 Z 1
4911,Unassigned Text,Z 1 Z 1
4912,Unassigned Text,Z 1 Z 1
4913,Unassigned Text,Z 1 Z 1
4914,Unassigned Text,Z 1 Z 1
4915,Unassigned Text,Z 1 Z 1
4916,Unassigned Text,Z 1 Z 1
4917,Unassigned Text,Z 1 Z 1
4918,Unassigned Text,Z 1 Z 1
4919,Unassigned Text,Z 1 Z 1
4920,Unassigned Text,Z 1 Z 1
4921,Unassigned Text,Z 1 Z 1
4922,Unassigned Text,Z 1 Z 1
4923,Unassigned Text,Z 1 Z 1
4924,Unassigned Text,Z 1 Z 1
